@relation training

@attribute 'PLAYER1' numeric
@attribute 'PLAYER2' numeric
@attribute 'P2ACE' numeric
@attribute 'P1NETPOINTWON' numeric
@attribute 'P1BREAKPOINTWON' numeric
@attribute 'P1ACE' numeric
@attribute 'P1FIRSTSRVWON' numeric
@attribute 'P1FIRSTSRVIN' numeric
@attribute 'P2UNFERR' numeric
@attribute 'P1DOUBLEFAULT' numeric
@attribute 'P2NETPOINT' numeric
@attribute 'P1FORCEDERROR' numeric
@attribute 'P2BREAKPOINTMISSED' numeric
@attribute 'P2NETPOINTWON' numeric
@attribute 'P2DOUBLEFAULT' numeric
@attribute 'P2SECONDSRVIN' numeric
@attribute 'P2FIRSTSRVIN' numeric
@attribute 'P2SECONDSRVWON' numeric
@attribute 'P2WINNER' numeric
@attribute 'P2BREAKPOINTWON' numeric
@attribute 'P1SECONDSRVIN' numeric
@attribute 'P1WINNER' numeric
@attribute 'P2GAMESWON' numeric
@attribute 'P2BREAKPOINT' numeric
@attribute 'P2FORCEDERROR' numeric
@attribute 'P1GAMESWON' numeric
@attribute 'P1NETPOINT' numeric
@attribute 'P1BREAKPOINTMISSED' numeric
@attribute 'P1UNFERR' numeric
@attribute 'P2FIRSTSRVWON' numeric
@attribute 'P1BREAKPOINT' numeric
@attribute 'P1SECONDSRVWON' numeric
@attribute 'SURFACE' string
@attribute 'WINNER' {1,2}

@data
1,2,0,7,8,3,0,0,24,2,12,0,9,6,1,0,0,0,16,3,0,21,110,9,0,249,7,11,12,0,11,0,CLAY,1
1,2,5,7,1,0,0,0,16,3,6,0,8,5,3,0,0,0,17,4,0,17,346,8,0,306,10,3,21,0,3,0,CLAY,2
1,2,1,2,6,2,0,0,23,6,12,0,5,7,4,0,0,0,13,3,0,17,212,5,0,287,4,9,22,0,9,0,CLAY,1
1,2,0,3,6,4,0,0,45,5,13,0,17,12,5,0,0,0,32,6,0,31,690,17,0,496,6,13,45,0,13,0,CLAY,2
1,2,0,2,5,0,0,0,26,2,6,0,0,3,3,0,0,0,10,0,0,18,67,0,0,277,3,12,13,0,12,0,CLAY,1
1,2,0,15,5,4,0,0,16,7,8,0,6,5,1,0,0,0,12,2,0,52,413,6,0,345,19,12,43,0,12,0,CLAY,1
1,2,1,4,4,2,0,0,30,0,6,0,3,3,4,0,0,0,9,1,0,24,136,3,0,341,4,8,25,0,8,0,CLAY,1
1,2,2,14,4,0,0,0,14,1,4,0,9,4,2,0,0,0,26,6,0,30,302,9,0,483,20,5,27,0,5,0,CLAY,2
1,2,0,2,4,8,0,0,14,0,3,0,1,2,1,0,0,0,8,0,0,25,89,1,0,269,3,7,6,0,7,0,CLAY,1
1,2,1,5,1,1,0,0,15,2,6,0,10,6,3,0,0,0,7,6,0,10,242,10,0,105,9,5,28,0,5,0,CLAY,2
1,2,6,0,3,1,0,0,28,5,6,0,12,4,1,0,0,0,28,6,0,13,361,12,0,133,0,5,28,0,5,0,CLAY,2
1,2,2,4,0,0,0,0,17,3,5,0,9,4,0,0,0,0,27,5,0,8,257,9,0,55,6,3,7,0,3,0,CLAY,2
1,2,5,23,4,0,0,0,9,6,4,0,6,1,1,0,0,0,29,3,0,53,359,6,0,403,24,13,42,0,13,0,CLAY,1
1,2,3,8,5,3,0,0,16,3,8,0,9,5,2,0,0,0,14,2,0,33,245,9,0,433,11,14,27,0,14,0,CLAY,1
1,2,1,5,1,0,0,0,16,6,7,0,6,5,2,0,0,0,16,5,0,9,245,6,0,154,6,5,23,0,5,0,CLAY,2
1,2,0,4,1,0,0,0,12,3,5,0,9,3,0,0,0,0,19,5,0,10,234,9,0,104,8,1,16,0,1,0,CLAY,2
1,2,0,7,4,1,0,0,22,2,5,0,1,2,6,0,0,0,2,1,0,25,247,1,0,298,8,8,26,0,8,0,CLAY,1
1,2,0,2,4,6,0,0,25,1,8,0,4,4,2,0,0,0,13,0,0,21,84,4,0,227,3,7,11,0,7,0,CLAY,1
1,2,5,2,0,3,0,0,28,6,14,0,5,10,8,0,0,0,31,2,0,11,378,5,0,240,2,8,14,0,8,0,CLAY,2
1,2,5,4,2,2,0,0,15,4,4,0,10,4,0,0,0,0,22,6,0,11,290,10,0,88,5,4,25,0,4,0,CLAY,2
1,2,0,7,5,4,0,0,14,3,5,0,5,3,2,0,0,0,11,2,0,36,292,5,0,415,9,9,34,0,9,0,CLAY,1
1,2,0,10,6,2,0,0,20,4,6,0,7,3,1,0,0,0,9,4,0,27,355,7,0,371,16,10,37,0,10,0,CLAY,1
1,2,0,1,3,0,0,0,12,1,1,0,1,0,3,0,0,0,1,0,0,8,0,1,0,61,2,4,6,0,4,0,CLAY,
1,2,2,5,1,0,0,0,18,6,5,0,11,2,1,0,0,0,10,5,0,8,303,11,0,71,8,2,34,0,2,0,CLAY,2
1,2,1,2,6,2,0,0,20,5,17,0,8,10,2,0,0,0,29,5,0,34,456,8,0,494,2,9,18,0,9,0,CLAY,1
1,2,1,5,5,4,0,0,31,1,4,0,10,2,1,0,0,0,15,1,0,18,114,10,0,351,11,9,25,0,9,0,CLAY,1
1,2,7,1,1,0,0,0,20,4,7,0,4,4,8,0,0,0,21,3,0,8,398,4,0,392,1,3,12,0,3,0,CLAY,2
1,2,1,2,2,0,0,0,15,4,4,0,11,4,0,0,0,0,20,6,0,18,228,11,0,155,5,3,19,0,3,0,CLAY,2
1,2,0,4,3,2,0,0,30,4,5,0,8,5,6,0,0,0,24,5,0,17,354,8,0,298,9,5,27,0,5,0,CLAY,2
1,2,0,7,4,2,0,0,27,2,18,0,4,9,2,0,0,0,18,2,0,32,261,4,0,317,9,9,34,0,9,0,CLAY,
1,2,2,6,4,2,0,0,22,3,17,0,4,8,2,0,0,0,19,2,0,20,191,4,0,347,10,7,22,0,7,0,CLAY,1
1,2,3,4,1,3,0,0,6,7,3,0,11,2,1,0,0,0,8,6,0,11,245,11,0,19,7,1,32,0,1,0,CLAY,2
1,2,0,11,6,3,0,0,41,3,26,0,7,18,4,0,0,0,30,3,0,38,366,7,0,470,21,12,36,0,12,0,CLAY,1
1,2,0,0,0,1,0,0,27,4,5,0,8,5,1,0,0,0,31,3,0,16,426,8,0,188,3,7,34,0,7,0,CLAY,2
1,2,1,1,8,0,0,0,43,2,18,0,8,14,12,0,0,0,32,4,0,15,282,8,0,270,4,9,10,0,9,0,CLAY,1
1,2,2,3,4,0,0,0,51,5,29,0,18,16,6,0,0,0,43,7,0,23,641,18,0,520,5,8,42,0,8,0,CLAY,2
1,2,3,15,3,2,0,0,36,3,19,0,5,11,2,0,0,0,22,1,0,19,272,5,0,455,23,6,20,0,6,0,CLAY,1
1,2,0,6,6,3,0,0,42,7,8,0,9,6,4,0,0,0,23,6,0,22,491,9,0,517,11,21,66,0,21,0,CLAY,2
1,2,1,8,7,0,0,0,35,1,5,0,27,4,5,0,0,0,34,9,0,12,496,27,0,337,13,14,17,0,14,0,CLAY,2
1,2,0,16,4,1,0,0,12,4,3,0,9,3,1,0,0,0,12,6,0,53,510,9,0,349,24,8,69,0,8,0,CLAY,2
1,2,1,2,5,1,0,0,46,0,5,0,7,3,5,0,0,0,32,6,0,15,486,7,0,476,4,14,31,0,14,0,CLAY,2
1,2,1,8,6,4,0,0,29,2,13,0,6,11,5,0,0,0,21,2,0,26,140,6,0,399,9,16,21,0,16,0,CLAY,1
1,2,2,5,6,0,0,0,35,6,8,0,13,5,4,0,0,0,30,8,0,9,358,13,0,348,8,13,34,0,13,0,CLAY,2
1,2,2,3,5,0,0,0,38,7,6,0,15,4,13,0,0,0,18,6,0,10,354,15,0,191,5,10,34,0,10,0,CLAY,2
1,2,0,3,5,3,0,0,20,1,3,0,5,1,4,0,0,0,14,2,0,21,137,5,0,350,4,6,10,0,6,0,CLAY,1
1,2,6,11,3,4,0,0,35,5,14,0,11,11,3,0,0,0,34,6,0,30,642,11,0,525,16,4,37,0,4,0,CLAY,2
1,2,2,7,3,7,0,0,36,2,4,0,4,2,4,0,0,0,25,2,0,19,346,4,0,401,11,10,21,0,10,0,CLAY,1
1,2,3,6,5,3,0,0,37,6,10,0,5,9,5,0,0,0,27,3,0,21,433,5,0,426,7,10,25,0,10,0,CLAY,1
1,2,2,0,1,3,0,0,18,5,6,0,8,4,3,0,0,0,12,5,0,8,273,8,0,81,4,5,29,0,5,0,CLAY,2
1,2,2,1,4,1,0,0,47,0,29,0,8,23,4,0,0,0,39,4,0,26,323,8,0,455,2,9,20,0,9,0,CLAY,1
1,2,4,3,3,5,0,0,35,5,5,0,2,3,3,0,0,0,23,1,0,18,245,2,0,303,3,8,22,0,8,0,CLAY,1
1,2,1,4,4,3,0,0,17,2,3,0,5,2,3,0,0,0,8,1,0,11,16,5,0,114,4,7,7,0,7,0,CLAY,1
1,2,2,4,3,2,0,0,21,2,6,0,5,1,2,0,0,0,14,2,0,22,238,5,0,318,8,5,21,0,5,0,CLAY,1
1,2,1,5,2,1,0,0,14,2,9,0,8,7,0,0,0,0,28,6,0,8,253,8,0,103,11,7,13,0,7,0,CLAY,
1,2,0,8,5,0,0,0,34,0,37,0,10,23,0,0,0,0,37,6,0,24,390,10,0,462,13,8,25,0,8,0,CLAY,2
1,2,1,4,0,3,0,0,25,2,13,0,8,6,2,0,0,0,22,4,0,11,228,8,0,147,5,0,24,0,0,0,CLAY,2
1,2,1,8,4,2,0,0,23,0,14,0,4,8,3,0,0,0,16,2,0,23,241,4,0,284,10,8,15,0,8,0,CLAY,1
1,2,5,2,3,6,0,0,36,4,4,0,9,1,6,0,0,0,18,1,0,30,307,9,0,353,5,5,23,0,5,0,CLAY,1
1,2,0,8,5,1,0,0,51,8,27,0,18,16,6,0,0,0,39,6,0,18,482,18,0,291,12,9,28,0,9,0,CLAY,
1,2,0,8,8,0,0,0,37,6,12,0,22,8,0,0,0,0,23,9,0,47,458,22,0,508,13,20,63,0,20,0,CLAY,
1,2,3,16,6,1,0,0,32,1,9,0,20,8,3,0,0,0,38,8,0,40,523,20,0,420,24,14,36,0,14,0,CLAY,2
1,2,5,9,3,1,0,0,23,5,5,0,13,4,7,0,0,0,21,6,0,20,262,13,0,214,11,3,28,0,3,0,CLAY,2
1,2,1,4,2,0,0,0,24,1,5,0,9,3,0,0,0,0,23,5,0,25,335,9,0,404,8,10,25,0,10,0,CLAY,2
1,2,0,6,4,4,0,0,8,2,0,0,2,0,1,0,0,0,7,2,0,17,214,2,0,256,6,6,27,0,6,0,CLAY,1
1,2,3,12,3,1,0,0,11,8,3,0,7,2,3,0,0,0,15,4,0,40,545,7,0,368,21,10,49,0,10,0,CLAY,2
1,2,1,5,7,9,0,0,40,2,4,0,11,4,5,0,0,0,16,4,0,32,319,11,0,498,8,12,35,0,12,0,CLAY,1
1,2,0,4,3,0,0,0,21,4,12,0,9,8,0,0,0,0,28,6,0,12,365,9,0,221,4,5,22,0,5,0,CLAY,2
1,2,1,5,5,1,0,0,24,1,4,0,4,4,2,0,0,0,13,1,0,23,69,4,0,311,7,12,20,0,12,0,CLAY,1
1,2,1,5,4,3,0,0,13,7,3,0,10,3,0,0,0,0,14,6,0,21,296,10,0,229,6,7,36,0,7,0,CLAY,2
1,2,2,9,7,0,0,0,40,6,13,0,12,8,2,0,0,0,30,5,0,38,267,12,0,331,14,12,36,0,12,0,CLAY,1
1,2,4,6,2,1,0,0,18,2,3,0,13,2,3,0,0,0,19,5,0,22,318,13,0,202,8,6,20,0,6,0,CLAY,2
1,2,0,3,4,1,0,0,26,1,6,0,1,4,1,0,0,0,16,0,0,20,219,1,0,318,6,8,14,0,8,0,CLAY,1
1,2,2,2,1,4,0,0,24,2,11,0,7,7,2,0,0,0,21,4,0,10,315,7,0,254,4,2,27,0,2,0,CLAY,2
1,2,2,16,4,1,0,0,29,4,29,0,10,19,0,0,0,0,27,5,0,25,337,10,0,420,33,6,33,0,6,0,CLAY,
1,2,0,4,2,2,0,0,13,5,3,0,13,2,2,0,0,0,13,5,0,32,300,13,0,266,11,4,38,0,4,0,CLAY,2
1,2,5,3,1,0,0,0,7,3,2,0,6,2,1,0,0,0,25,4,0,29,291,6,0,149,7,7,22,0,7,0,CLAY,2
1,2,2,7,3,3,0,0,43,4,12,0,16,12,8,0,0,0,24,2,0,34,504,16,0,523,12,8,55,0,8,0,CLAY,1
1,2,2,6,7,3,0,0,21,2,13,0,5,10,2,0,0,0,27,4,0,36,311,5,0,382,6,15,29,0,15,0,CLAY,1
1,2,8,9,4,3,0,0,49,6,7,0,11,6,13,0,0,0,41,4,0,24,579,11,0,450,11,9,27,0,9,0,CLAY,2
1,2,0,11,4,1,0,0,18,6,5,0,8,4,4,0,0,0,11,1,0,24,176,8,0,338,11,9,33,0,9,0,CLAY,1
1,2,1,9,4,0,0,0,29,3,12,0,6,9,4,0,0,0,15,3,0,26,300,6,0,341,12,10,32,0,10,0,CLAY,1
1,2,10,3,1,1,0,0,12,5,10,0,10,8,1,0,0,0,32,3,0,28,343,10,0,265,5,3,35,0,3,0,CLAY,2
1,2,1,0,0,0,0,0,10,2,3,0,9,3,4,0,0,0,23,6,0,1,173,9,0,0,1,3,14,0,3,0,CLAY,2
1,2,3,5,1,3,0,0,29,1,4,0,4,3,6,0,0,0,19,3,0,12,368,4,0,199,8,5,22,0,5,0,CLAY,2
1,2,1,4,1,2,0,0,7,2,0,0,7,0,0,0,0,0,9,5,0,17,222,7,0,115,7,6,33,0,6,0,CLAY,2
1,2,3,4,4,0,0,0,30,4,9,0,11,7,3,0,0,0,27,6,0,10,336,11,0,336,7,4,25,0,4,0,CLAY,2
1,2,1,14,3,1,0,0,10,6,5,0,7,5,0,0,0,0,17,6,0,45,462,7,0,262,22,10,43,0,10,0,CLAY,2
1,2,4,12,4,4,0,0,20,11,10,0,25,9,4,0,0,0,26,8,0,49,799,25,0,739,18,12,65,0,12,0,CLAY,1
1,2,1,5,4,3,0,0,30,1,14,0,5,11,4,0,0,0,17,1,0,20,219,5,0,311,6,9,18,0,9,0,CLAY,1
1,2,0,4,3,0,0,0,27,3,8,0,4,4,2,0,0,0,15,1,0,16,138,4,0,354,5,4,21,0,4,0,CLAY,1
1,2,2,5,0,0,0,0,11,3,10,0,14,6,3,0,0,0,24,5,0,15,247,14,0,115,7,8,24,0,8,0,CLAY,2
1,2,1,5,7,4,0,0,30,0,13,0,6,7,2,0,0,0,18,2,0,16,114,6,0,269,6,15,9,0,15,0,CLAY,1
1,2,0,6,0,2,0,0,7,0,3,0,11,2,0,0,0,0,13,6,0,14,240,11,0,12,8,5,30,0,5,0,CLAY,2
1,2,4,4,0,0,0,0,10,3,9,0,11,7,1,0,0,0,24,4,0,6,221,11,0,101,6,1,20,0,1,0,CLAY,2
1,2,3,6,8,2,0,0,35,5,16,0,8,12,9,0,0,0,32,7,0,18,414,8,0,387,7,11,26,0,11,0,CLAY,1
1,2,1,9,5,0,0,0,23,2,4,0,3,1,4,0,0,0,11,2,0,18,190,3,0,274,12,8,10,0,8,0,CLAY,1
1,2,4,4,3,2,0,0,30,1,5,0,9,4,5,0,0,0,25,5,0,18,416,9,0,287,10,10,25,0,10,0,CLAY,2
1,2,0,2,1,2,0,0,16,0,4,0,7,2,0,0,0,0,11,4,0,15,327,7,0,187,3,4,25,0,4,0,CLAY,2
1,2,1,9,4,0,0,0,10,2,6,0,1,4,3,0,0,0,12,0,0,30,58,1,0,263,9,7,11,0,7,0,CLAY,1
1,2,5,2,6,3,0,0,27,2,5,0,3,4,1,0,0,0,22,3,0,14,209,3,0,336,3,12,18,0,12,0,CLAY,1
1,2,2,4,4,0,0,0,25,1,8,0,6,4,6,0,0,0,19,6,0,15,333,6,0,222,5,7,35,0,7,0,CLAY,2
1,2,0,10,5,0,0,0,20,3,6,0,10,4,0,0,0,0,26,7,0,28,508,10,0,314,21,7,39,0,7,0,CLAY,2
1,2,0,13,7,3,0,0,29,5,9,0,10,6,2,0,0,0,14,7,0,35,429,10,0,373,16,13,48,0,13,0,CLAY,2
1,2,4,8,4,1,0,0,40,6,1,0,12,1,8,0,0,0,22,5,0,20,367,12,0,383,11,11,52,0,11,0,CLAY,2
1,2,3,10,7,0,0,0,38,1,22,0,14,15,4,0,0,0,46,6,0,23,509,14,0,660,13,11,25,0,11,0,CLAY,2
1,2,1,3,2,0,0,0,20,2,6,0,8,3,3,0,0,0,18,6,0,11,249,8,0,125,3,9,23,0,9,0,CLAY,2
1,2,0,3,3,0,0,0,19,1,10,0,11,6,1,0,0,0,26,7,0,11,207,11,0,155,4,7,13,0,7,0,CLAY,2
1,2,1,3,6,4,0,0,48,9,7,0,9,5,3,0,0,0,29,4,0,33,433,9,0,620,4,20,35,0,20,0,CLAY,1
1,2,0,7,3,3,0,0,36,2,10,0,1,6,3,0,0,0,14,1,0,25,349,1,0,402,7,5,20,0,5,0,CLAY,1
1,2,1,6,9,3,0,0,31,12,7,0,13,5,4,0,0,0,20,7,0,46,548,13,0,615,8,20,52,0,20,0,CLAY,1
1,2,1,4,5,3,20,23,18,1,4,4,0,2,2,13,15,2,3,0,6,14,17,0,14,141,5,1,7,6,6,4,HARD,1
1,2,7,15,1,3,29,51,21,5,27,33,7,18,1,27,51,16,30,6,25,23,399,13,23,262,28,4,30,39,5,14,HARD,2
1,2,0,17,5,7,41,48,38,5,6,21,2,6,3,42,36,23,10,1,28,34,322,3,26,497,19,4,33,21,9,20,HARD,1
1,2,2,28,3,3,42,66,40,5,34,48,8,25,4,43,64,26,29,5,46,25,626,13,41,622,42,7,45,44,10,23,HARD,2
1,2,2,23,7,6,38,53,29,3,7,24,1,3,2,45,51,16,21,3,29,36,184,4,38,584,37,11,35,31,18,14,HARD,1
1,2,1,9,4,1,21,41,41,7,43,32,2,31,4,48,43,33,39,7,48,11,577,9,31,463,19,3,37,29,7,29,HARD,2
1,2,5,24,6,18,59,80,44,9,24,29,8,10,2,39,78,12,31,2,36,40,579,10,53,597,36,4,47,54,10,25,HARD,1
1,2,13,36,6,3,59,81,64,3,30,69,8,15,5,58,109,22,44,5,74,40,886,13,66,743,45,16,47,83,22,44,HARD,1
1,2,6,13,4,7,40,52,19,5,21,31,3,12,3,33,44,20,17,1,32,39,317,4,34,464,18,5,29,31,9,23,HARD,1
1,2,7,23,3,2,45,65,42,6,20,33,10,14,1,37,74,16,49,6,47,25,549,16,38,480,33,4,43,59,7,23,HARD,2
1,2,4,10,1,0,21,41,30,7,28,24,1,21,4,26,43,15,28,7,27,10,414,8,16,158,22,5,39,37,6,15,HARD,2
1,2,6,12,4,1,33,43,41,1,12,24,4,9,1,28,56,16,29,1,41,13,282,5,36,361,19,7,27,36,11,24,HARD,1
1,2,23,13,4,8,77,106,79,8,59,58,7,39,7,58,111,30,67,4,43,46,835,11,50,797,25,10,33,80,14,32,HARD,1
1,2,10,12,6,8,51,84,52,3,37,40,12,18,5,37,72,17,45,2,54,29,484,14,56,748,16,4,33,48,10,37,HARD,1
1,2,14,14,2,11,54,64,62,5,56,59,4,37,3,36,99,23,56,1,69,43,751,5,32,840,21,3,24,75,5,43,HARD,2
1,2,0,11,7,18,34,38,29,3,3,15,0,2,5,34,38,14,9,0,15,38,149,0,18,311,12,7,24,23,14,11,HARD,1
1,2,9,43,2,1,70,105,48,5,41,45,12,27,8,65,82,36,41,3,58,58,691,15,56,649,54,4,75,64,6,37,HARD,2
1,2,7,15,6,0,37,50,56,1,20,36,3,13,6,48,67,26,29,2,25,20,326,5,37,564,22,11,19,37,17,18,HARD,1
1,2,0,4,0,0,3,7,3,1,0,4,0,0,2,5,13,4,1,1,3,7,43,1,3,9,4,3,13,8,3,2,HARD,2
1,2,3,13,4,18,41,50,38,3,21,25,5,13,6,37,51,21,21,0,34,37,303,5,28,444,22,3,32,33,7,22,HARD,1
1,2,8,21,3,1,44,79,44,4,26,33,7,18,3,32,54,17,41,7,32,22,568,14,23,422,30,5,41,42,8,15,HARD,2
1,2,3,16,5,4,45,58,53,6,20,31,2,12,3,40,56,20,23,2,39,20,344,4,37,462,24,1,38,38,6,24,HARD,1
1,2,7,16,7,11,52,65,45,8,22,28,6,15,6,57,52,28,25,4,36,35,440,10,44,587,28,6,47,35,13,20,HARD,1
1,2,3,5,0,1,16,31,17,6,15,28,6,14,1,21,32,13,19,8,32,8,318,14,16,73,10,2,35,29,2,13,HARD,2
1,2,0,19,6,13,55,79,40,4,30,48,3,21,8,37,68,24,36,3,35,42,540,6,43,597,37,4,22,42,10,23,HARD,1
1,2,8,19,4,14,48,62,44,6,32,28,3,22,8,49,54,27,50,3,39,30,443,6,37,465,25,4,29,44,8,23,HARD,1
1,2,12,18,6,5,44,62,41,3,17,21,12,9,2,40,40,18,38,1,35,24,237,13,34,526,24,4,24,28,10,19,HARD,1
1,2,14,22,0,4,32,45,35,3,24,29,3,14,5,32,62,18,41,4,38,31,500,7,17,305,34,10,32,48,10,18,HARD,2
1,2,10,11,1,12,51,75,43,9,27,45,9,24,8,57,65,39,49,4,51,31,686,13,50,503,20,10,47,48,11,30,HARD,2
1,2,6,28,6,7,35,63,16,7,14,42,14,9,4,29,61,16,18,8,52,41,553,22,40,691,47,4,59,40,10,24,HARD,2
1,2,2,21,10,5,25,37,26,0,15,15,2,6,6,16,45,5,11,2,19,31,50,4,25,323,27,10,15,17,20,12,HARD,1
1,2,8,27,4,29,65,84,18,1,33,35,4,21,4,47,62,26,44,3,33,61,581,7,39,558,60,2,34,49,6,15,HARD,1
1,2,5,23,7,10,34,37,35,0,13,18,2,11,5,30,43,16,16,0,34,32,219,2,24,449,31,4,24,23,11,18,HARD,1
1,2,13,21,1,10,35,43,19,5,19,32,5,13,5,35,59,27,32,5,40,38,429,10,29,282,30,4,37,43,5,22,HARD,2
1,2,21,19,5,2,67,100,81,8,49,51,6,27,10,76,102,46,81,4,73,34,1004,10,70,1165,31,11,52,73,16,49,HARD,1
1,2,0,14,5,6,38,43,22,1,19,12,0,12,1,27,43,15,10,0,16,31,197,0,30,339,21,6,26,25,11,14,HARD,1
1,2,8,0,0,5,22,42,16,4,17,18,4,14,1,24,29,21,34,8,29,9,318,12,18,81,5,5,34,21,5,9,HARD,2
1,2,0,23,1,3,27,44,7,4,18,22,6,8,1,13,40,9,17,6,30,21,233,12,28,234,34,3,37,27,4,11,HARD,2
1,2,8,22,6,5,43,55,46,6,22,22,3,15,3,53,55,27,31,2,35,32,537,5,36,639,28,5,40,35,11,22,HARD,1
1,2,4,16,5,5,38,48,33,4,20,29,1,14,1,31,43,12,18,1,38,27,329,2,32,454,22,2,26,32,7,23,HARD,1
1,2,10,9,1,3,34,54,19,3,3,25,4,2,3,22,38,17,34,6,30,14,347,10,27,262,16,0,31,33,1,13,HARD,2
1,2,7,13,0,4,30,50,26,7,28,56,11,18,3,37,44,26,22,5,38,23,524,16,27,208,26,2,25,33,2,21,HARD,2
1,2,0,12,2,3,29,46,28,1,26,49,7,18,3,21,83,11,23,5,54,23,576,12,45,426,19,5,40,57,7,28,HARD,2
1,2,20,7,0,4,29,42,21,4,24,31,1,15,0,26,59,16,45,3,30,26,430,4,22,292,16,2,16,50,2,21,HARD,2
1,2,0,12,7,9,39,54,30,2,10,22,2,7,1,18,73,12,12,2,24,36,266,4,37,553,16,7,35,32,14,16,HARD,1
1,2,11,12,3,1,53,81,50,9,32,48,6,24,3,55,76,30,46,7,54,33,788,13,46,597,19,4,55,58,7,30,HARD,2
1,2,0,20,10,8,70,106,68,7,56,61,7,37,9,60,101,34,43,8,68,63,891,15,44,957,41,10,72,63,20,32,HARD,2
1,2,21,31,6,5,54,87,46,7,34,44,6,24,8,57,80,26,55,10,54,53,720,16,37,567,47,14,58,62,20,25,HARD,2
1,2,1,14,5,0,41,60,51,1,36,32,7,28,5,33,51,16,33,2,30,17,395,9,28,431,21,7,19,37,12,19,HARD,1
1,2,6,11,2,3,26,37,27,5,31,30,8,25,5,36,42,23,36,7,45,18,435,15,25,310,16,5,34,34,7,18,HARD,2
1,2,9,13,5,11,44,60,38,1,40,13,6,25,2,31,46,13,42,1,23,27,294,7,30,392,22,0,13,31,5,16,HARD,1
1,2,3,17,3,7,36,53,34,2,39,26,5,33,8,30,61,17,35,6,39,37,497,11,22,424,27,3,39,43,6,18,HARD,2
1,2,5,19,4,15,42,51,36,8,29,34,10,22,6,32,55,23,32,6,56,36,458,16,25,329,27,2,45,37,6,22,HARD,2
1,2,3,21,0,3,21,35,5,6,7,15,3,7,1,14,34,8,24,4,24,18,217,7,22,146,41,4,30,28,4,11,HARD,2
1,2,1,4,5,4,36,48,32,0,9,26,1,6,2,20,59,10,18,1,32,17,222,2,46,386,7,7,22,33,12,21,HARD,1
1,2,22,17,6,22,48,58,42,1,67,42,3,32,4,44,81,19,45,2,51,59,496,5,25,700,24,8,26,62,14,30,HARD,1
1,2,4,8,0,1,13,22,12,3,10,14,0,8,1,19,25,13,17,4,20,9,201,4,16,153,12,0,22,17,0,9,HARD,2
1,2,3,8,0,1,15,25,9,1,2,15,1,2,1,9,31,5,16,3,13,11,150,4,12,96,14,1,17,25,1,6,HARD,2
1,2,12,23,5,6,47,63,44,3,28,40,7,14,5,56,58,31,40,2,42,31,436,9,48,541,32,8,24,40,13,28,HARD,1
1,2,7,18,7,6,61,84,71,4,36,50,2,25,6,53,80,22,38,2,37,34,509,4,40,725,30,10,31,57,17,24,HARD,1
1,2,4,14,5,12,44,54,22,2,11,26,2,7,3,13,65,4,19,2,35,33,372,4,41,470,17,3,31,44,8,19,HARD,1
1,2,12,20,2,7,46,77,36,4,17,39,10,10,2,56,69,34,41,3,40,33,804,13,48,732,30,7,51,49,9,27,HARD,2
1,2,17,14,0,3,56,76,34,6,46,45,6,27,3,26,72,17,48,2,32,30,661,8,35,549,18,8,23,61,8,20,HARD,2
1,2,13,21,2,3,64,89,43,6,35,38,9,25,3,61,87,34,47,3,57,36,870,12,67,814,33,12,72,67,14,32,HARD,2
1,2,1,27,5,4,47,63,41,3,17,31,5,10,1,42,64,22,19,2,23,46,422,7,23,596,36,5,36,38,10,16,HARD,1
1,2,3,15,0,5,24,37,16,9,13,26,8,9,0,18,56,14,25,5,35,17,380,13,27,244,35,2,44,42,2,18,HARD,2
1,2,6,11,5,5,41,53,31,4,35,27,3,22,3,29,44,13,30,1,36,36,352,4,29,451,16,3,16,31,8,23,HARD,1
1,2,17,20,3,21,48,59,36,0,25,20,3,17,4,33,60,18,47,0,32,45,463,3,24,539,32,9,16,44,12,22,HARD,1
1,2,1,18,4,23,39,45,17,4,19,16,4,12,4,39,38,20,17,0,37,56,270,4,23,385,27,5,38,28,9,24,HARD,1
1,2,2,28,3,6,30,48,18,7,11,27,4,7,4,20,78,11,22,7,36,36,606,11,30,475,40,5,60,54,8,17,HARD,2
1,2,5,15,5,2,52,69,44,3,25,38,4,17,5,50,39,23,25,2,33,13,480,6,54,713,26,2,25,31,7,19,HARD,1
1,2,8,22,4,20,61,80,39,3,12,56,2,6,8,58,86,33,34,0,45,54,707,2,59,822,30,6,38,63,10,35,HARD,1
1,2,2,19,7,14,33,39,23,1,16,17,0,6,2,21,45,11,4,0,19,42,58,0,20,355,22,7,21,18,14,13,HARD,1
1,2,3,27,4,12,70,94,55,3,78,44,6,54,4,51,83,33,43,2,67,51,729,8,50,757,43,2,59,60,6,41,HARD,1
1,2,5,30,3,2,22,46,17,5,9,22,3,8,3,36,35,22,15,8,27,19,364,11,26,233,42,2,53,24,5,12,HARD,2
1,2,19,11,2,12,42,61,27,4,34,42,3,20,2,35,75,25,41,4,40,49,528,7,24,438,14,7,34,54,9,25,HARD,2
1,2,5,31,2,11,33,50,11,1,12,24,6,9,4,16,54,11,33,6,41,34,420,12,21,398,51,0,43,44,2,14,HARD,2
1,2,10,12,8,8,53,82,64,2,43,24,9,26,5,32,71,8,40,4,42,36,604,13,29,656,20,5,41,46,13,22,HARD,1
