MATCH_ID,TOURNAMENT,YEAR,PLAYER1,PLAYER1_ID,PLAYER2,PLAYER2_ID,WINNER,P2ACE,P1NETPOINTWON,P1BREAKPOINTWON,P1ACE,P1FIRSTSRVWON,P1FIRSTSRVIN,P2UNFERR,P1DOUBLEFAULT,P2NETPOINT,P1FORCEDERROR,P2BREAKPOINTMISSED,P2NETPOINTWON,P2DOUBLEFAULT,P2SECONDSRVIN,P2FIRSTSRVIN,P2SECONDSRVWON,P2WINNER,P2BREAKPOINTWON,P1SECONDSRVIN,P1WINNER,P2GAMESWON,P2BREAKPOINT,P2FORCEDERROR,P1GAMESWON,P1NETPOINT,P1BREAKPOINTMISSED,P1UNFERR,P2FIRSTSRVWON,P1BREAKPOINT,P1SECONDSRVWON,PLAYER1_WON_SETS,PLAYER2_WON_SETS
2013-frenchopen-2209,FRENCH_OPEN,2013,Agnieszka Radwanska,,Mallory Burdette,,,1,3,5,2,0,0,28,1,17,0,5,9,0,0,0,0,23,2,0,14,135,5,0,236,5,8,5,0,8,0,2,0
2013-frenchopen-2211,FRENCH_OPEN,2013,Zuzana Kucova,,Virginie Razzano,,,0,5,3,1,0,0,41,5,19,0,17,15,3,0,0,0,35,7,0,22,477,17,0,280,8,10,42,0,10,0,1,2
2013-frenchopen-2212,FRENCH_OPEN,2013,Mathilde Johansson,,Ana Ivanovic,,,0,1,1,0,0,0,10,3,2,0,8,2,1,0,0,0,18,5,0,11,248,8,0,100,3,1,18,0,1,0,0,2
2013-frenchopen-2213,FRENCH_OPEN,2013,Monica Puig,,Madison Keys,,,4,1,3,1,0,0,38,2,3,0,6,1,4,0,0,0,17,2,0,15,433,6,0,391,3,7,21,0,7,0,2,0
2013-frenchopen-2216,FRENCH_OPEN,2013,Yulia Putintseva,,Sara Errani,,,0,3,1,0,0,0,7,2,7,0,10,6,0,0,0,0,22,6,0,14,240,10,0,40,7,5,26,0,5,0,0,2
2013-frenchopen-2217,FRENCH_OPEN,2013,Na Li,,Bethanie Mattek-Sands,,,3,2,5,3,0,0,37,5,4,0,14,4,3,0,0,0,32,7,0,20,461,14,0,322,8,9,34,0,9,0,1,2
2013-frenchopen-2219,FRENCH_OPEN,2013,Kaia Kanepi,,Stefanie Voegele,,,4,3,7,6,0,0,42,7,15,0,18,11,6,0,0,0,44,6,0,47,689,18,0,897,9,15,47,0,15,0,1,2
2013-frenchopen-2220,FRENCH_OPEN,2013,Ashleigh Barty,,Maria Kirilenko,,,4,2,1,0,0,0,7,0,15,0,7,8,0,0,0,0,21,5,0,17,256,7,0,86,3,1,16,0,1,0,0,2
2013-frenchopen-2221,FRENCH_OPEN,2013,Marion Bartoli,,Mariana Duque-Marino,,,2,14,5,0,0,0,44,5,19,0,14,9,5,0,0,0,42,4,0,15,557,14,0,441,22,11,24,0,11,0,2,0
2013-frenchopen-2222,FRENCH_OPEN,2013,Francesca Schiavone,,Kirsten Flipkens,,,1,26,9,1,0,0,40,7,30,0,17,18,5,0,0,0,33,6,0,39,353,17,0,468,36,18,39,0,18,0,2,1
2013-frenchopen-2223,FRENCH_OPEN,2013,Alize Cornet,,Silvia Soler-Espinosa,,,0,8,5,2,0,0,30,1,9,0,7,7,2,0,0,0,10,1,0,22,173,7,0,242,10,10,18,0,10,0,2,0
2013-frenchopen-2224,FRENCH_OPEN,2013,Annika Beck,,Victoria Azarenka,,,1,1,3,1,0,0,26,3,17,0,11,14,6,0,0,0,26,6,0,16,360,11,0,153,2,9,23,0,9,0,0,2
2013-frenchopen-2225,FRENCH_OPEN,2013,Petra Kvitova,,Shuai Peng,,,0,9,6,4,0,0,18,4,3,0,5,3,3,0,0,0,9,3,0,30,205,5,0,341,10,11,26,0,11,0,2,0
2013-frenchopen-2227,FRENCH_OPEN,2013,Jelena Jankovic,,Garbine Muguruza,,,0,2,6,3,0,0,29,1,14,0,2,8,7,0,0,0,12,1,0,10,137,2,0,196,5,12,12,0,12,0,2,0
2013-frenchopen-2228,FRENCH_OPEN,2013,Kristina Mladenovic,,Samantha Stosur,,,0,5,0,6,0,0,22,4,12,0,10,11,4,0,0,0,26,2,0,25,373,10,0,217,10,1,22,0,1,0,0,2
2013-frenchopen-2229,FRENCH_OPEN,2013,Dominika Cibulkova,,Marina Erakovic,,,2,6,5,2,0,0,38,3,6,0,11,3,5,0,0,0,38,6,0,17,410,11,0,321,8,8,31,0,8,0,1,2
2013-frenchopen-2230,FRENCH_OPEN,2013,Vania King,,Sloane Stephens,,,1,4,1,0,0,0,17,0,10,0,8,7,0,0,0,0,29,5,0,7,235,8,0,91,9,3,11,0,3,0,0,2
2013-frenchopen-2232,FRENCH_OPEN,2013,Eugenie Bouchard,,Maria Sharapova,,,1,2,1,0,0,0,28,2,9,0,6,8,4,0,0,0,24,4,0,10,332,6,0,190,2,6,22,0,6,0,0,2
2013-frenchopen-2301,FRENCH_OPEN,2013,Serena Williams,,Sorana Cirstea,,,0,2,5,3,0,0,19,2,6,0,3,3,6,0,0,0,3,0,0,13,64,3,0,230,3,6,16,0,6,0,2,0
2013-frenchopen-2302,FRENCH_OPEN,2013,Petra Cetkovska,,Roberta Vinci,,,4,7,4,1,0,0,25,5,11,0,12,5,2,0,0,0,34,6,0,29,326,12,0,306,17,13,37,0,13,0,1,2
2013-frenchopen-2303,FRENCH_OPEN,2013,Bojana Jovanovski,,Svetlana Kuznetsova,,,7,4,3,1,0,0,24,5,10,0,7,8,5,0,0,0,24,4,0,21,429,7,0,351,5,3,21,0,3,0,0,2
2013-frenchopen-2304,FRENCH_OPEN,2013,Varvara Lepchenko,,Angelique Kerber,,,2,14,3,1,0,0,24,4,3,0,10,2,3,0,0,0,24,5,0,46,588,10,0,510,19,8,45,0,8,0,1,2
2013-frenchopen-2305,FRENCH_OPEN,2013,Agnieszka Radwanska,,Dinah Pfizenmaier,,,1,8,3,1,0,0,48,0,14,0,3,11,2,0,0,0,24,1,0,10,293,3,0,310,12,6,17,0,6,0,2,0
2013-frenchopen-2306,FRENCH_OPEN,2013,Virginie Razzano,,Ana Ivanovic,,,5,13,1,1,0,0,21,1,3,0,10,2,3,0,0,0,23,4,0,11,299,10,0,143,17,4,20,0,4,0,0,2
2013-frenchopen-2307,FRENCH_OPEN,2013,Monica Puig,,Carla Suarez Navarro,,,3,5,3,1,0,0,29,2,7,0,10,7,1,0,0,0,21,5,0,21,380,10,0,357,10,5,31,0,5,0,0,2
2013-frenchopen-2308,FRENCH_OPEN,2013,Sabine Lisicki,,Sara Errani,,,1,7,1,1,0,0,7,3,6,0,7,4,0,0,0,0,14,5,0,25,314,7,0,124,13,7,34,0,7,0,0,2
2013-frenchopen-2309,FRENCH_OPEN,2013,Bethanie Mattek-Sands,,Paula Ormaechea,,,3,11,6,2,0,0,28,2,1,0,4,0,8,0,0,0,18,3,0,38,207,4,0,399,17,9,21,0,9,0,2,1
2013-frenchopen-2310,FRENCH_OPEN,2013,Stefanie Voegele,,Maria Kirilenko,,,2,16,3,0,0,0,28,2,19,0,9,16,1,0,0,0,30,4,0,25,511,9,0,561,22,7,38,0,7,0,0,2
2013-frenchopen-2311,FRENCH_OPEN,2013,Marion Bartoli,,Francesca Schiavone,,,0,3,1,1,0,0,14,5,7,0,9,6,3,0,0,0,32,5,0,9,325,9,0,71,12,3,19,0,3,0,0,2
2013-frenchopen-2312,FRENCH_OPEN,2013,Alize Cornet,,Victoria Azarenka,,,0,5,6,3,0,0,31,3,28,0,20,21,10,0,0,0,41,9,0,28,375,20,0,329,6,16,32,0,16,0,1,2
2013-frenchopen-2313,FRENCH_OPEN,2013,Petra Kvitova,,Jamie Hampton,,,4,8,3,2,0,0,18,3,2,0,11,2,5,0,0,0,13,5,0,21,379,11,0,359,14,4,33,0,4,0,0,2
2013-frenchopen-2314,FRENCH_OPEN,2013,Jelena Jankovic,,Samantha Stosur,,,2,10,5,4,0,0,39,5,22,0,7,19,2,0,0,0,28,4,0,16,352,7,0,428,17,12,24,0,12,0,2,1
2013-frenchopen-2315,FRENCH_OPEN,2013,Marina Erakovic,,Sloane Stephens,,,2,10,3,4,0,0,33,6,10,0,6,8,2,0,0,0,30,5,0,31,522,6,0,536,12,9,44,0,9,0,1,2
2013-frenchopen-2316,FRENCH_OPEN,2013,Jie Zheng,,Maria Sharapova,,,3,1,4,0,0,0,34,1,4,0,8,4,8,0,0,0,25,8,0,8,335,8,0,295,1,11,24,0,11,0,0,2
2013-frenchopen-2401,FRENCH_OPEN,2013,Serena Williams,,Roberta Vinci,,,1,11,4,5,0,0,12,1,11,0,1,7,1,0,0,0,13,0,0,32,97,1,0,243,16,10,21,0,10,0,2,0
2013-frenchopen-2402,FRENCH_OPEN,2013,Svetlana Kuznetsova,,Angelique Kerber,,,0,16,5,3,0,0,31,1,13,0,13,8,2,0,0,0,37,4,0,48,398,13,0,531,26,12,37,0,12,0,2,1
2013-frenchopen-2403,FRENCH_OPEN,2013,Agnieszka Radwanska,,Ana Ivanovic,,,1,8,5,1,0,0,33,1,15,0,5,7,9,0,0,0,29,2,0,18,156,5,0,302,10,9,5,0,9,0,2,0
2013-frenchopen-2404,FRENCH_OPEN,2013,Carla Suarez Navarro,,Sara Errani,,,0,8,6,0,0,0,27,1,18,0,10,12,1,0,0,0,33,7,0,42,585,10,0,456,25,18,47,0,18,0,1,2
2013-frenchopen-2405,FRENCH_OPEN,2013,Bethanie Mattek-Sands,,Maria Kirilenko,,,1,10,2,0,0,0,25,2,14,0,11,10,6,0,0,0,13,4,0,27,399,11,0,412,18,5,42,0,5,0,0,2
2013-frenchopen-2406,FRENCH_OPEN,2013,Francesca Schiavone,,Victoria Azarenka,,,1,7,2,2,0,0,14,1,10,0,12,8,1,0,0,0,19,8,0,9,220,12,0,95,11,6,20,0,6,0,0,3
2013-frenchopen-2407,FRENCH_OPEN,2013,Jamie Hampton,,Jelena Jankovic,,,2,9,1,1,0,0,15,0,6,0,10,5,2,0,0,0,11,6,0,9,228,10,0,62,15,2,29,0,2,0,0,2
2013-frenchopen-2408,FRENCH_OPEN,2013,Sloane Stephens,,Maria Sharapova,,,1,2,1,1,0,0,20,4,5,0,12,5,1,0,0,0,17,4,0,15,270,12,0,224,3,3,25,0,3,0,0,2
2013-frenchopen-2501,FRENCH_OPEN,2013,Serena Williams,,Svetlana Kuznetsova,,,1,10,6,4,0,0,24,5,3,0,9,2,1,0,0,0,19,4,0,37,340,9,0,280,17,16,28,0,16,0,2,1
2013-frenchopen-2502,FRENCH_OPEN,2013,Agnieszka Radwanska,,Sara Errani,,,0,14,5,2,0,0,25,2,12,0,7,10,0,0,0,0,30,6,0,27,428,7,0,425,22,11,27,0,11,0,0,2
2013-frenchopen-2503,FRENCH_OPEN,2013,Maria Kirilenko,,Victoria Azarenka,,,0,6,3,2,0,0,18,5,11,0,11,10,2,0,0,0,25,5,0,17,410,11,0,348,9,4,18,0,4,0,0,2
2013-frenchopen-2504,FRENCH_OPEN,2013,Jelena Jankovic,,Maria Sharapova,,,1,4,4,0,0,0,45,4,6,0,4,5,2,0,0,0,30,4,0,9,315,4,0,278,7,7,21,0,7,0,1,2
2013-frenchopen-2601,FRENCH_OPEN,2013,Serena Williams,,Sara Errani,,,0,8,5,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,40,15,0,0,175,8,7,12,0,7,0,2,0
2013-frenchopen-2602,FRENCH_OPEN,2013,Victoria Azarenka,,Maria Sharapova,,,12,6,5,3,0,0,39,0,4,0,10,2,11,0,0,0,42,6,0,15,362,10,0,275,8,10,22,0,10,0,1,2
2013-frenchopen-2701,FRENCH_OPEN,2013,Serena Williams,,Maria Sharapova,,,2,9,4,10,0,0,17,0,2,0,2,2,4,0,0,0,10,2,0,29,234,2,0,295,10,15,21,0,15,0,2,0
2014-frenchopen-1101,FRENCH_OPEN,2014,Rafael Nadal,,Robby Ginepri,,,2,8,8,1,0,0,41,0,10,0,1,6,4,0,0,0,18,0,0,27,103,1,0,326,8,19,15,0,19,0,3,0
2014-frenchopen-1102,FRENCH_OPEN,2014,Paul-Henri Mathieu,,Dominic Thiem,,,4,11,2,2,0,0,27,4,8,0,9,7,5,0,0,0,32,5,0,17,509,9,0,414,18,5,27,0,5,0,0,3
2014-frenchopen-1103,FRENCH_OPEN,2014,James Duckworth,,Leonardo Mayer,,,14,17,2,5,0,0,26,0,15,0,6,11,7,0,0,0,45,4,0,34,635,6,0,599,25,3,31,0,3,0,1,3
2014-frenchopen-1104,FRENCH_OPEN,2014,Teymuraz Gabashvili,,Vasek Pospisil,,,6,4,6,1,0,0,55,1,16,0,2,9,3,0,0,0,27,1,0,22,236,2,0,444,4,15,31,0,15,0,3,0
2014-frenchopen-1105,FRENCH_OPEN,2014,Nicolas Almagro,,Jack Sock,,,1,0,0,0,0,0,4,2,3,0,4,2,0,0,0,0,7,3,0,0,61,4,0,0,1,0,10,0,0,0,0,0
2014-frenchopen-1106,FRENCH_OPEN,2014,Steve Johnson,,Laurent Lokoli,,,18,22,7,5,0,0,61,3,38,0,16,24,10,0,0,0,71,5,0,44,1071,16,0,866,32,14,45,0,14,0,3,2
2014-frenchopen-1107,FRENCH_OPEN,2014,Dusan Lajovic,,Federico Delbonis,,,2,6,5,2,0,0,45,1,15,0,2,10,1,0,0,0,19,0,0,19,244,2,0,392,6,8,26,0,8,0,3,0
2014-frenchopen-1108,FRENCH_OPEN,2014,Jurgen Zopp,,Tommy Haas,,,4,2,0,2,0,0,5,0,2,0,1,1,0,0,0,0,8,1,0,4,111,1,0,31,3,0,4,0,0,0,0,0
2014-frenchopen-1109,FRENCH_OPEN,2014,Grigor Dimitrov,,Ivo Karlovic,,,22,13,0,11,0,0,16,6,31,0,4,22,2,0,0,0,42,2,0,45,526,4,0,568,21,1,22,0,1,0,0,3
2014-frenchopen-1110,FRENCH_OPEN,2014,Andreas Haider-Maurer,,Daniel Brands,,,12,24,6,14,0,0,37,9,20,0,6,11,6,0,0,0,49,4,0,61,607,6,0,683,31,18,35,0,18,0,3,2
2014-frenchopen-1111,FRENCH_OPEN,2014,Axel Michon,,Bradley Klahn,,,3,11,15,3,0,0,93,1,22,0,20,14,8,0,0,0,46,9,0,46,595,20,0,1016,13,31,68,0,31,0,3,2
2014-frenchopen-1112,FRENCH_OPEN,2014,Stephane Robert,,Kevin Anderson,,,11,8,1,3,0,0,27,3,14,0,18,13,5,0,0,0,39,4,0,25,555,18,0,417,10,2,30,0,2,0,0,3
2014-frenchopen-1113,FRENCH_OPEN,2014,Andreas Seppi,,Santiago Giraldo,,,3,4,6,8,0,0,57,1,12,0,3,7,1,0,0,0,26,2,0,23,378,3,0,495,6,17,35,0,17,0,3,0
2014-frenchopen-1114,FRENCH_OPEN,2014,Juan Monaco,,Lucas Pouille,,,2,8,9,0,0,0,44,3,16,0,12,5,0,0,0,0,21,4,0,16,256,12,0,377,11,13,18,0,13,0,3,0
2014-frenchopen-1115,FRENCH_OPEN,2014,Simone Bolelli,,Andrea Arnaboldi,,,7,11,5,3,0,0,28,2,10,0,6,4,1,0,0,0,27,1,0,33,285,6,0,500,17,10,42,0,10,0,3,0
2014-frenchopen-1116,FRENCH_OPEN,2014,Igor Sijsling,,David Ferrer,,,1,19,1,3,0,0,21,3,8,0,10,6,1,0,0,0,18,6,0,21,423,10,0,250,30,2,53,0,2,0,0,3
2014-frenchopen-1117,FRENCH_OPEN,2014,Stan Wawrinka,,Guillermo Garcia-Lopez,,,2,10,3,5,0,0,28,1,16,0,12,9,5,0,0,0,23,8,0,37,521,12,0,418,22,7,62,0,7,0,1,3
2014-frenchopen-1118,FRENCH_OPEN,2014,Adrian Mannarino,,Yen-Hsun Lu,,,1,4,7,6,0,0,22,1,11,0,0,5,5,0,0,0,9,0,0,34,123,0,0,284,4,10,9,0,10,0,3,0
2014-frenchopen-1119,FRENCH_OPEN,2014,Donald Young,,Dudi Sela,,,0,16,8,3,0,0,59,4,12,0,6,5,8,0,0,0,33,2,0,47,260,6,0,504,25,18,44,0,18,0,3,1
2014-frenchopen-1120,FRENCH_OPEN,2014,Damir Dzumhur,,Feliciano Lopez,,,8,10,1,1,0,0,45,0,30,0,9,23,1,0,0,0,37,3,0,27,674,9,0,583,18,7,45,0,7,0,0,3
2014-frenchopen-1121,FRENCH_OPEN,2014,Gael Monfils,,Victor Hanescu,,,1,18,8,10,0,0,28,4,20,0,12,12,2,0,0,0,28,4,0,58,406,12,0,564,22,17,47,0,17,0,3,1
2014-frenchopen-1122,FRENCH_OPEN,2014,Albano Olivetti,,Jan-Lennard Struff,,,8,9,0,14,0,0,9,6,6,0,7,6,1,0,0,0,28,4,0,26,391,7,0,297,15,4,37,0,4,0,0,3
2014-frenchopen-1123,FRENCH_OPEN,2014,Benjamin Becker,,Thomaz Bellucci,,,15,9,4,8,0,0,40,5,24,0,12,18,3,0,0,0,51,7,0,35,652,12,0,456,16,7,44,0,7,0,2,3
2014-frenchopen-1124,FRENCH_OPEN,2014,Andreas Beck,,Fabio Fognini,,,7,13,2,1,0,0,28,4,5,0,14,4,4,0,0,0,34,7,0,15,467,14,0,225,19,2,37,0,2,0,0,3
2014-frenchopen-1125,FRENCH_OPEN,2014,Richard Gasquet,,Bernard Tomic,,,4,11,6,6,0,0,36,0,8,0,1,6,1,0,0,0,30,1,0,33,269,1,0,431,13,13,12,0,13,0,3,0
2014-frenchopen-1126,FRENCH_OPEN,2014,Lleyton Hewitt,,Carlos Berlocq,,,1,35,2,3,0,0,26,7,21,0,16,15,1,0,0,0,40,6,0,56,606,16,0,430,47,13,53,0,13,0,1,3
2014-frenchopen-1127,FRENCH_OPEN,2014,Matthew Ebden,,Pablo Cuevas,,,5,11,1,5,0,0,15,2,3,0,13,1,1,0,0,0,17,7,0,20,344,13,0,146,18,1,34,0,1,0,0,3
2014-frenchopen-1128,FRENCH_OPEN,2014,Michael Llodra,,Fernando Verdasco,,,3,26,1,6,0,0,18,3,13,0,13,10,3,0,0,0,42,3,0,38,686,13,0,660,53,6,36,0,6,0,0,3
2014-frenchopen-1129,FRENCH_OPEN,2014,Philipp Kohlschreiber,,Pere Riba,,,3,8,6,5,0,0,34,1,10,0,2,7,5,0,0,0,30,1,0,36,350,2,0,468,15,13,26,0,13,0,3,0
2014-frenchopen-1130,FRENCH_OPEN,2014,Sergiy Stakhovsky,,Denis Istomin,,,9,18,2,0,0,0,26,6,21,0,8,11,2,0,0,0,35,4,0,35,476,8,0,399,24,5,23,0,5,0,1,3
2014-frenchopen-1131,FRENCH_OPEN,2014,Marinko Matosevic,,Dustin Brown,,,18,18,6,5,0,0,49,0,32,0,10,16,8,0,0,0,68,4,0,39,977,10,0,906,28,9,26,0,9,0,3,1
2014-frenchopen-1132,FRENCH_OPEN,2014,Andrey Golubev,,Andy Murray,,,5,16,5,2,0,0,34,5,3,0,13,2,3,0,0,0,19,8,0,35,567,13,0,351,22,10,59,0,10,0,1,3
2014-frenchopen-1133,FRENCH_OPEN,2014,Tomas Berdych,,Peter Polansky,,,2,11,4,15,0,0,21,4,1,0,6,0,4,0,0,0,15,1,0,50,306,6,0,431,17,6,36,0,6,0,3,0
2014-frenchopen-1134,FRENCH_OPEN,2014,Somdev Devvarman,,Aleksandr Nedovyesov,,,7,10,4,2,0,0,61,1,22,0,9,16,3,0,0,0,87,5,0,32,874,9,0,613,23,6,31,0,6,0,1,3
2014-frenchopen-1135,FRENCH_OPEN,2014,Alejandro Falla,,Benoit Paire,,,9,11,3,0,0,0,43,1,17,0,8,15,4,0,0,0,50,5,0,19,490,8,0,551,15,6,24,0,6,0,0,3
2014-frenchopen-1136,FRENCH_OPEN,2014,Paolo Lorenzi,,Roberto Bautista Agut,,,1,22,1,2,0,0,28,1,30,0,15,23,0,0,0,0,53,5,0,27,494,15,0,350,37,7,25,0,7,0,0,3
2014-frenchopen-1137,FRENCH_OPEN,2014,Tommy Robredo,,James Ward,,,1,11,6,3,0,0,46,3,26,0,10,17,4,0,0,0,39,3,0,38,463,10,0,674,17,16,34,0,16,0,3,1
2014-frenchopen-1138,FRENCH_OPEN,2014,Albert Montanes,,Kenny De Schepper,,,2,2,0,1,0,0,3,1,3,0,1,3,0,0,0,0,7,1,0,4,34,1,0,15,3,0,2,0,0,0,0,0
2014-frenchopen-1139,FRENCH_OPEN,2014,Nicolas Mahut,,Mikhail Kukushkin,,,6,15,6,7,0,0,46,8,18,0,19,10,3,0,0,0,52,9,0,36,900,19,0,456,19,19,56,0,19,0,1,3
2014-frenchopen-1140,FRENCH_OPEN,2014,Pierre-Hugues Herbert,,John Isner,,,23,13,0,11,0,0,36,3,26,0,1,22,3,0,0,0,49,1,0,37,734,1,0,701,16,2,16,0,2,0,0,3
2014-frenchopen-1141,FRENCH_OPEN,2014,Mikhail Youzhny,,Pablo Carreno Busta,,,5,29,8,8,0,0,28,5,24,0,15,11,2,0,0,0,38,7,0,59,462,15,0,676,41,14,44,0,14,0,3,2
2014-frenchopen-1142,FRENCH_OPEN,2014,Radek Stepanek,,Facundo Arguello,,,7,23,8,4,0,0,71,7,14,0,13,6,11,0,0,0,41,5,0,50,761,13,0,821,37,16,68,0,16,0,3,2
2014-frenchopen-1143,FRENCH_OPEN,2014,Facundo Bagnis,,Julien Benneteau,,,16,26,7,5,0,0,49,1,43,0,19,32,7,0,0,0,66,6,0,81,1945,19,0,1871,36,16,66,0,16,0,2,3
2014-frenchopen-1144,FRENCH_OPEN,2014,Lukasz Kubot,,Ernests Gulbis,,,11,18,3,9,0,0,30,10,11,0,9,4,6,0,0,0,39,6,0,32,535,9,0,506,34,8,36,0,8,0,1,3
2014-frenchopen-1145,FRENCH_OPEN,2014,Dmitry Tursunov,,Potito Starace,,,4,12,5,6,0,0,17,3,6,0,4,4,6,0,0,0,18,0,0,50,326,4,0,435,18,9,15,0,9,0,3,0
2014-frenchopen-1146,FRENCH_OPEN,2014,Filippo Volandri,,Sam Querrey,,,24,5,0,1,0,0,44,2,24,0,9,13,3,0,0,0,53,3,0,26,571,9,0,513,6,10,26,0,10,0,0,3
2014-frenchopen-1147,FRENCH_OPEN,2014,Gastao Elias,,Ds.Schwartzman,,,0,9,6,6,0,0,46,4,15,0,25,11,3,0,0,0,25,10,0,25,601,25,0,426,21,10,47,0,10,0,0,3
2014-frenchopen-1148,FRENCH_OPEN,2014,Lukas Lacko,,Roger Federer,,,7,7,0,3,0,0,19,5,19,0,11,15,1,0,0,0,40,5,0,13,411,11,0,218,13,0,21,0,0,0,0,3
2014-frenchopen-1149,FRENCH_OPEN,2014,Milos Raonic,,Nick Kyrgios,,,4,7,4,27,0,0,29,8,6,0,8,4,6,0,0,0,25,2,0,54,432,8,0,569,11,10,30,0,10,0,3,0
2014-frenchopen-1150,FRENCH_OPEN,2014,Lukas Rosol,,Jiri Vesely,,,4,17,1,6,0,0,26,3,17,0,6,14,3,0,0,0,34,4,0,43,612,6,0,506,24,1,45,0,1,0,0,3
2014-frenchopen-1151,FRENCH_OPEN,2014,Michael Russell,,Alejandro Gonzalez,,,10,16,2,0,0,0,35,2,14,0,11,8,2,0,0,0,45,7,0,41,559,11,0,575,25,3,62,0,3,0,1,3
2014-frenchopen-1152,FRENCH_OPEN,2014,Ante Pavic,,Gilles Simon,,,6,11,0,5,0,0,22,5,6,0,9,6,2,0,0,0,25,7,0,15,342,9,0,143,16,2,37,0,2,0,0,3
2014-frenchopen-1153,FRENCH_OPEN,2014,Alexandr Dolgopolov,,Albert Ramos,,,3,18,4,10,0,0,18,2,15,0,7,6,3,0,0,0,17,1,0,67,463,7,0,557,20,9,25,0,9,0,3,0
2014-frenchopen-1154,FRENCH_OPEN,2014,Ivan Dodig,,Marcel Granollers,,,1,0,0,0,0,0,7,2,1,0,0,1,0,0,0,0,8,0,0,1,34,0,0,20,0,0,4,0,0,0,0,0
2014-frenchopen-1155,FRENCH_OPEN,2014,Robin Haase,,Nikolay Davydenko,,,3,5,4,10,0,0,45,1,18,0,4,12,4,0,0,0,31,0,0,27,396,4,0,545,7,6,16,0,6,0,3,0
2014-frenchopen-1156,FRENCH_OPEN,2014,Martin Klizan,,Kei Nishikori,,,1,4,6,3,0,0,40,3,5,0,5,3,10,0,0,0,23,2,0,24,347,5,0,535,6,10,27,0,10,0,3,0
2014-frenchopen-1157,FRENCH_OPEN,2014,Jo-Wilfried Tsonga,,Edouard Roger-Vasselin,,,7,11,5,9,0,0,26,3,24,0,2,16,1,0,0,0,29,2,0,47,499,2,0,655,12,15,30,0,15,0,3,0
2014-frenchopen-1158,FRENCH_OPEN,2014,David Goffin,,Jurgen Melzer,,,3,21,8,10,0,0,37,15,23,0,19,15,7,0,0,0,51,10,0,63,846,19,0,655,32,19,51,0,19,0,1,3
2014-frenchopen-1159,FRENCH_OPEN,2014,Jarkko Nieminen,,Michal Przysiezny,,,6,18,5,9,0,0,80,11,37,0,11,25,9,0,0,0,60,2,0,51,931,11,0,1145,25,21,53,0,21,0,3,2
2014-frenchopen-1160,FRENCH_OPEN,2014,Victor Estrella Burgos,,Jerzy Janowicz,,,15,4,2,3,0,0,67,5,15,0,11,10,13,0,0,0,44,6,0,18,668,11,0,563,8,4,44,0,4,0,1,3
2014-frenchopen-1161,FRENCH_OPEN,2014,Marin Cilic,,Pablo Andujar,,,3,17,5,16,0,0,23,1,10,0,9,8,2,0,0,0,23,1,0,64,385,9,0,595,22,13,37,0,13,0,3,0
2014-frenchopen-1162,FRENCH_OPEN,2014,Miloslav Mecir,,Tobias Kamke,,,7,15,1,6,0,0,28,0,12,0,6,9,2,0,0,0,33,2,0,44,743,6,0,772,25,4,47,0,4,0,0,3
2014-frenchopen-1163,FRENCH_OPEN,2014,Jeremy Chardy,,Daniel Gimeno-Traver,,,1,9,6,10,0,0,38,3,9,0,3,5,3,0,0,0,13,1,0,29,312,3,0,434,12,8,32,0,8,0,3,0
2014-frenchopen-1164,FRENCH_OPEN,2014,Joao Sousa,,Novak Djokovic,,,9,11,3,0,0,0,33,2,13,0,15,9,3,0,0,0,40,8,0,16,462,15,0,199,16,10,23,0,10,0,0,3
2014-frenchopen-1201,FRENCH_OPEN,2014,Rafael Nadal,,Dominic Thiem,,,2,13,7,0,0,0,41,0,9,0,4,5,3,0,0,0,27,2,0,16,189,4,0,356,17,10,19,0,10,0,3,0
2014-frenchopen-1202,FRENCH_OPEN,2014,Leonardo Mayer,,Teymuraz Gabashvili,,,4,11,6,7,0,0,28,9,14,0,12,10,2,0,0,0,34,3,0,47,425,12,0,631,13,11,40,0,11,0,3,1
2014-frenchopen-1203,FRENCH_OPEN,2014,Jack Sock,,Steve Johnson,,,8,16,5,8,0,0,29,0,19,0,4,12,1,0,0,0,31,1,0,37,365,4,0,462,24,9,16,0,9,0,6,0
2014-frenchopen-1204,FRENCH_OPEN,2014,Dusan Lajovic,,Jurgen Zopp,,,2,4,6,8,0,0,26,1,15,0,8,9,3,0,0,0,19,2,0,28,272,8,0,406,5,8,18,0,8,0,3,0
2014-frenchopen-1205,FRENCH_OPEN,2014,Ivo Karlovic,,Andreas Haider-Maurer,,,6,17,3,24,0,0,16,1,25,0,0,16,6,0,0,0,30,0,0,49,369,0,0,502,27,9,13,0,9,0,3,0
2014-frenchopen-1206,FRENCH_OPEN,2014,Axel Michon,,Kevin Anderson,,,7,4,2,2,0,0,23,5,27,0,18,19,1,0,0,0,34,7,0,24,433,18,0,196,6,4,23,0,4,0,0,4
2014-frenchopen-1207,FRENCH_OPEN,2014,Andreas Seppi,,Juan Monaco,,,1,13,6,5,0,0,40,4,12,0,6,8,1,0,0,0,25,2,0,45,347,6,0,502,15,21,41,0,21,0,3,0
2014-frenchopen-1208,FRENCH_OPEN,2014,Simone Bolelli,,David Ferrer,,,2,6,0,0,0,0,22,3,6,0,8,4,3,0,0,0,22,5,0,20,391,8,0,236,6,4,48,0,4,0,0,4
